image_id,breed,species,split,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness,contrast,color_variance,dominant_color
Egyptian_Mau_127,Egyptian_Mau,cat,train,59.263328025477705,73.96227707006369,141.50835987261146,58.89463174855075,53.01358521273863,36.996847776522046,91.57798832271762,61.901473239003764,148.90506473781141,blue
beagle_164,beagle,dog,train,94.871072,84.88496,81.58794666666667,31.939772430374163,34.198247486271626,39.27329791835242,87.11465955555556,35.71992521871742,105.41131783499821,red
Sphynx_159,Sphynx,cat,train,130.05251098901098,107.62830769230769,94.58586263736264,69.55679769248661,63.742284159604296,59.75997402726397,110.75556043956044,66.12133424778939,193.0590558793549,red
beagle_113,beagle,dog,train,173.62106906906908,147.53005405405406,140.65575975975975,70.49422826839921,72.97808649701419,82.14155735436714,153.93562762762764,76.69718734665807,225.61387211978052,red
Ragdoll_129,Ragdoll,cat,train,92.61680597014926,79.32713432835821,74.7231223880597,34.23248345547422,39.029643359158236,36.49570919344544,82.22235422885572,37.41558577778012,109.7578360080779,red
basset_hound_102,basset_hound,dog,train,114.69846987951807,97.0596686746988,86.6866265060241,57.177738907501855,64.85438499363005,70.54550621871708,99.48158835341366,65.45528691179994,192.577630119849,red
wheaten_terrier_124,wheaten_terrier,dog,train,124.97757758620689,120.02928448275863,120.39916379310345,50.94804797107912,49.12752981295121,44.481955322363106,121.80200862068966,48.31513527395072,144.55753310639344,red
Persian_185,Persian,cat,train,85.54735466666666,90.64139733333333,85.12459733333333,66.70974407739695,67.3358260769203,64.54061498132992,87.10444977777777,66.25367604744265,198.58618513564718,green
boxer_143,boxer,dog,train,186.95357866666666,140.88953066666667,99.30637866666666,54.28697916068913,52.71323633136802,54.24231616348303,142.38316266666666,64.58160855962517,161.24253165554018,red
beagle_114,beagle,dog,train,142.41133962264152,131.6931179245283,110.52368396226414,81.8223143763461,79.94245936448439,83.24738261745378,128.20938050314464,82.74948254256799,245.01215635828427,red
Bombay_111,Bombay,cat,train,139.51293802903382,135.03373024574947,124.20311974620996,61.06420253892872,63.694184036666265,62.340638736999736,132.91659600699774,62.705820580318196,187.09902531259473,red
chihuahua_132,chihuahua,dog,train,138.38420740740742,130.1429777777778,127.93010370370371,56.702907883510555,52.601893378325826,51.75359142725074,132.15242962962964,53.917573394613804,161.05839268908713,red
keeshond_158,keeshond,dog,train,80.79509333333333,74.47360533333334,64.53112,65.96888614029112,61.13566345421622,57.17567965091877,73.26660622222222,61.89497909820083,184.2802292454261,red
english_setter_136,english_setter,dog,train,157.21357507082152,127.87491218130312,88.41539943342777,58.03935946303081,57.040363538323966,54.57725951659718,124.5012955618508,63.204730822316776,169.65698251795197,red
British_Shorthair_164,British_Shorthair,cat,train,136.558192,139.08808,137.49656533333334,29.98667864832027,32.041067511038506,33.75667872984327,137.71427911111113,31.982367684159406,95.78442488920206,green
pomeranian_148,pomeranian,dog,train,59.25887407407407,43.132592592592594,37.77822222222222,51.653345441748925,44.54189959133411,37.763984015082706,46.72322962962963,45.928261512596926,133.95922904816575,red
pug_140,pug,dog,train,120.28133333333334,117.32771851851852,116.60540740740741,50.23164702323323,49.61106888717599,48.9923067318543,118.07148641975309,49.63973085961736,148.83502264226354,red
Russian_Blue_156,Russian_Blue,cat,train,124.00929545454545,114.86367613636364,82.69519318181818,58.43182365686896,56.0826230066376,48.95151174268834,107.18938825757576,57.438543058462066,163.4659584061949,red
beagle_170,beagle,dog,train,129.839024,96.621424,80.84567466666667,47.85139241506901,45.94886053225113,47.717453211848195,102.43537422222222,51.40974630854394,141.5177061591683,red
Persian_131,Persian,cat,train,131.22090666666668,126.663776,120.15192533333334,45.21857966490359,51.913649008925645,61.13584263501039,126.01220266666667,53.351776448456114,158.26807130883964,red
Russian_Blue_116,Russian_Blue,cat,train,163.33566467065867,148.17024550898205,107.90036526946108,71.15840127310345,61.074678973178386,45.4786426928509,139.80209181636727,64.55880169475753,177.71172293913276,red
havanese_113,havanese,dog,train,149.33298666666667,123.2952,120.31200533333333,53.04976968734056,58.898588491521465,54.79314119491141,130.980064,57.14106664796357,166.74149937377342,red
beagle_118,beagle,dog,train,55.17414880952381,60.49551785714286,30.753708333333332,47.073881769096865,49.37243065195413,33.81710050911477,48.80779166666667,45.82672768853496,130.26341293016577,green
Bengal_120,Bengal,cat,train,194.86633066666667,165.03512533333333,119.476032,26.42735460041299,32.52281206903356,33.74426310058199,159.792496,43.88579868351474,92.69442977002853,red
yorkshire_terrier_17,yorkshire_terrier,dog,train,129.10836144578315,122.89151204819277,118.35405421686747,57.496717601142365,57.0588982976615,60.44844114762197,123.4513092369478,58.52037271569526,175.00405704642583,red
Maine_Coon_121,Maine_Coon,cat,train,122.45664406779662,110.11368361581921,38.564762711864404,38.74146184678541,31.814157959261436,40.83701957015512,90.37836346516008,52.54792051371875,111.39263937620197,red
miniature_pinscher_165,miniature_pinscher,dog,train,86.55745185185185,79.79625185185185,82.50352592592593,54.896442872241074,52.110775576041206,53.630117597240236,82.95240987654321,53.629907833153084,160.63733604552252,red
american_pit_bull_terrier_164,american_pit_bull_terrier,dog,train,130.7410962962963,128.93533333333335,147.98333333333332,64.17341429443798,73.21554831126271,65.1614987720681,135.88658765432098,68.18086684918661,202.55046137776878,blue
Siamese_126,Siamese,cat,train,49.528106666666666,75.10698133333334,93.00373866666666,58.016013921568934,66.96088143829822,72.48408348979682,72.54627555555555,68.45548671391961,197.46097884966395,blue
Egyptian_Mau_157,Egyptian_Mau,cat,train,130.8092,128.1479878787879,120.27448484848485,55.276670361638836,54.74803765305523,58.11055860774748,126.41055757575758,56.24266779644105,168.13526662244152,red
keeshond_152,keeshond,dog,train,115.21018666666667,95.84635733333333,79.58897066666667,58.056701688081645,56.535946033748914,59.00151477338334,96.88183822222223,59.67723294537452,173.5941624952139,red
pug_135,pug,dog,train,128.61189102564103,147.73596153846154,137.68975961538462,64.92896942153088,64.47925621786317,78.36220359858997,138.0125373931624,69.99286111242104,207.77042923798405,green
samoyed_123,samoyed,dog,train,121.73722891566266,89.95521686746989,77.51213855421686,68.88879610259679,64.18121338131196,49.488962840384545,96.4015281124498,64.17245910908073,182.55897232429328,red
yorkshire_terrier_171,yorkshire_terrier,dog,train,131.07829866666665,124.65141333333334,120.762672,82.5796725107653,75.41418852798111,75.36680472255108,125.49746133333333,77.97678537017465,233.3606657612975,red
Maine_Coon_143,Maine_Coon,cat,train,72.56771686746988,64.16398192771085,60.20086144578313,31.10057981819983,32.99877281836092,37.85942671018848,65.64418674698796,34.492788276880724,101.95877934674922,red
american_pit_bull_terrier_141,american_pit_bull_terrier,dog,train,129.45832592592592,102.5114962962963,88.06174814814815,64.60719668327916,65.25559775379664,64.81462325097966,106.6771901234568,67.12224202178082,194.67741768805547,red
samoyed_14,samoyed,dog,train,145.50608963585435,155.34575350140057,172.29368067226892,29.606072355841413,28.373374520615794,32.33822660756284,157.7151746031746,32.11716858344334,90.31767348402005,blue
japanese_chin_120,japanese_chin,dog,train,119.60627717391304,112.77959239130435,107.28116304347826,52.578659486745394,51.259551303476215,56.03314354561711,113.22234420289855,53.5662159443027,159.8713543358387,red
staffordshire_bull_terrier_12,staffordshire_bull_terrier,dog,train,133.5620857142857,124.44813142857143,108.46996,68.09753993621482,59.556936944597346,60.6283070181256,122.16005904761904,63.7253366533082,188.28278389893774,red
Bengal_147,Bengal,cat,train,143.45540740740742,101.53949629629629,100.87022222222222,46.721013874129746,60.76649438664844,45.100506878429805,115.28837530864197,55.07501613839373,152.58801513920798,red
german_shorthaired_127,german_shorthaired,dog,train,195.58549579831933,195.58549579831933,195.58549579831933,92.60133267793415,92.60133267793415,92.60133267793415,195.58549579831933,92.60133267787118,277.8039980338025,blue
Sphynx_173,Sphynx,cat,train,151.20312,146.360944,151.89169066666668,59.03492232793895,57.44729170954866,46.540495597076756,149.8185848888889,54.67937178072951,163.02270963456436,blue
Birman_154,Birman,cat,train,180.613584,165.07213333333334,168.990976,86.6205999825771,96.04469124728055,96.83137388901909,171.5588977777778,93.51414457210082,279.49666511887676,red
newfoundland_10,newfoundland,dog,train,115.15241791044777,118.82169552238805,86.44832835820895,73.68198073612413,80.86960563138683,57.234260159554324,106.80748059701493,72.73963237719191,211.7858465270653,green
boxer_155,boxer,dog,train,114.94682282282282,112.7877057057057,107.45351351351351,89.65273756203733,88.83165760919255,88.50938679439308,111.72934734734734,89.05493308908818,266.993781965623,red
american_bulldog_173,american_bulldog,dog,train,109.23066066066066,114.41487687687687,123.410006006006,51.79902815866801,59.21447628325317,70.76259028161759,115.68518118118118,61.37259195492293,181.7760947235388,blue
boxer_170,boxer,dog,train,74.14016816816817,70.92677477477477,65.70898498498498,86.70086680556713,80.88279739439298,78.71965390461372,70.25864264264264,82.24366876502623,246.30331810457383,red
saint_bernard_136,saint_bernard,dog,train,76.827,93.403312849162,47.61673184357542,53.42385066244592,40.839440669097975,47.02402885629483,72.6156815642458,51.01645266704789,141.28732018783873,green
Maine_Coon_101,Maine_Coon,cat,train,190.66448648648648,157.99906306306306,127.54458108108108,43.10596547476505,55.21043909178122,63.73029972170224,158.73604354354353,60.44486161335439,162.04670428824852,red
german_shorthaired_141,german_shorthaired,dog,train,83.8450990990991,64.55209009009009,44.184756756756755,57.96817248046973,49.251421846379415,38.537032812267114,64.19398198198198,51.82592083784296,145.75662713911626,red
english_setter_134,english_setter,dog,train,77.81582933333334,75.77408,63.978821333333336,51.247395262250315,49.59391683281682,45.83890451858474,72.52291022222222,49.324246329879266,146.68021661365188,red
miniature_pinscher_15,miniature_pinscher,dog,train,152.92285866666666,147.07681066666666,104.31714666666667,71.38199930805591,74.04029986514558,72.51360544977643,134.772272,75.81543143686524,217.93590462297794,red
Persian_108,Persian,cat,train,133.80966820276498,124.0917603686636,115.32667741935484,65.33834404373523,64.61856194451205,62.27568132609035,124.40936866359446,64.53391878559434,192.23258731433765,red
staffordshire_bull_terrier_159,staffordshire_bull_terrier,dog,train,97.25963733333333,94.93725333333333,97.98834133333334,59.12454264619771,62.077780062777336,64.27613033422207,96.72841066666666,61.875846453564826,185.47845304319713,blue
Siamese_163,Siamese,cat,train,141.89978133333332,107.42026666666666,91.100512,57.99450409782288,65.38354537085102,61.96116649432787,113.47352,65.37788198983098,185.33921596300178,red
Ragdoll_165,Ragdoll,cat,train,108.92101807228916,95.54636746987951,82.19042168674699,33.8597777755811,38.913892206823185,44.04591982050476,95.55260240963855,40.65333549417269,116.81958980290904,red
Persian_132,Persian,cat,train,165.89496696696696,151.0128048048048,127.98716516516517,21.813771607072407,25.381302226317104,35.07583612277029,148.2983123123123,32.04121739832813,82.27090995615981,red
samoyed_16,samoyed,dog,train,105.60832,111.781888,92.95169066666666,69.82205225746391,62.834721445675065,69.85341140470484,103.44729955555556,68.03703272317414,202.51018510784382,green
chihuahua_162,chihuahua,dog,train,148.12538333333333,140.10286666666667,119.81395,70.70956344338012,67.77160702277382,69.78375552660957,136.01406666666668,70.44726555623797,208.2649259927635,red
Sphynx_186,Sphynx,cat,train,107.94656533333334,108.74162133333333,110.707312,55.89149992085434,50.68867342709074,49.67819817319058,109.1318328888889,52.170119192252685,156.25837152113564,blue
basset_hound_159,basset_hound,dog,train,127.58459459459459,112.21902702702702,65.06568768768769,49.91909547461744,39.50302352988126,44.354326843637715,101.6231031031031,52.09743607535793,133.77644584813643,red
miniature_pinscher_162,miniature_pinscher,dog,train,111.59458823529411,105.29699346405229,114.82831372549019,63.61478150253205,58.16291232431948,62.39825297877664,110.57329847494553,61.56377276880982,184.17594680562817,blue
basset_hound_110,basset_hound,dog,train,162.63215615615616,120.4212972972973,90.28335735735736,74.92457320455792,70.43593565155291,70.71803183719317,124.4456036036036,77.92607529705465,216.07854069330398,red
american_pit_bull_terrier_132,american_pit_bull_terrier,dog,train,171.98923976608188,162.92247076023392,140.43807017543858,39.68795869661151,42.7438863763038,48.54166469622231,158.44992690058479,45.77557836397111,130.97350976913762,red
english_setter_130,english_setter,dog,train,130.94791466666666,118.20493333333333,76.66931733333334,61.39846475104235,56.19467687419872,56.503353796984584,108.60738844444444,62.53397620271718,174.09649542222564,red
leonberger_100,leonberger,dog,train,167.74067469879517,165.31227710843373,165.50268072289157,80.14716661650645,82.74474664571126,87.66498328305728,166.18521084337348,83.58440451945093,250.55689654527498,red
havanese_105,havanese,dog,train,113.68490666666666,73.420912,44.986714666666664,64.02361423874066,64.84478749358631,63.353154760952584,77.36417777777778,70.0012777811278,192.22155649327954,red
scottish_terrier_166,scottish_terrier,dog,train,118.2160960960961,128.4582882882883,93.12747147147147,67.2569619898997,73.97548791786227,60.01613509503257,113.26728528528528,68.94122526150991,201.24858500279453,green
miniature_pinscher_122,miniature_pinscher,dog,train,56.21461832061069,50.66984732824427,51.00253180661578,50.950558108292356,43.40131219188684,39.69919633340029,52.62899915182358,44.99999925095655,134.0510666335795,red
Ragdoll_134,Ragdoll,cat,train,202.83084431137723,148.185251497006,146.02939520958083,55.481251972936626,74.15770684344396,57.70543113631497,165.68183033932135,68.26382473951358,187.34438995269556,red
yorkshire_terrier_128,yorkshire_terrier,dog,train,101.57654814814815,83.32660740740741,68.36602962962964,62.351942257992,56.936488282750865,44.12777768085535,84.42306172839506,56.65704355334882,163.41620822159823,red
pug_111,pug,dog,train,140.76746516853933,134.26184719101124,134.93200898876404,68.40095833086555,71.67647819147533,72.72396972609367,136.65377378277154,71.0178208688816,212.80140624843455,red
pug_131,pug,dog,train,155.22755,165.88851666666667,162.7282,59.29699124742366,57.677233996321384,63.44637755427641,161.28142222222223,60.355080347515575,180.42060279802146,green
shiba_inu_130,shiba_inu,dog,train,166.27632620320855,173.16470588235293,157.6902459893048,45.589890426168246,52.41616494851012,49.19550313177137,165.71042602495544,49.55232858428651,147.20155850644974,green
staffordshire_bull_terrier_134,staffordshire_bull_terrier,dog,train,104.037952,101.691344,99.19509866666667,76.43707770215902,75.05646117073402,74.5408698668733,101.64146488888889,75.37499770640639,226.03440873976635,red
german_shorthaired_146,german_shorthaired,dog,train,123.67122666666667,123.78168,117.55018666666666,83.71092002896413,81.70540643297912,85.04989044847719,121.66769777777778,83.55080766488929,250.46621691042043,green
english_setter_123,english_setter,dog,train,122.16124680851064,123.04343829787234,109.10614042553192,47.29365010116585,45.389713549363705,47.81899558193841,118.1036085106383,47.277170506409604,140.50235923246797,green
Maine_Coon_157,Maine_Coon,cat,train,87.1841081081081,84.09417417417417,75.48338138138138,55.042755227226905,52.21823145022739,53.169934098038006,82.25388788788788,53.7184759468984,160.4309207754923,red
american_bulldog_161,american_bulldog,dog,train,86.23525525525525,87.58012012012011,82.25057057057057,52.34410728895246,53.96336941318382,51.292810505800986,85.35531531531531,52.59362035625473,157.60028720793727,green
leonberger_132,leonberger,dog,train,117.10593393393394,112.65984984984985,105.2918978978979,56.8703865125385,51.97132141698267,55.748463638191964,111.68589389389389,55.11914041108051,164.59017156771313,red
miniature_pinscher_129,miniature_pinscher,dog,train,118.85121481481481,113.3972,113.79711111111111,54.19326003608725,57.01175806871729,62.43094228519399,115.34850864197531,58.032622826276246,173.63596038999853,red
Ragdoll_168,Ragdoll,cat,train,116.96010900473934,114.53603317535546,114.86465876777251,54.044945365952316,50.53864768809175,54.847868102211095,115.45360031595577,53.187586318430895,159.43146115625515,red
Sphynx_127,Sphynx,cat,train,123.50451807228916,98.61533734939759,80.1532469879518,65.01493584709428,60.62872821730951,61.635092421218,100.75770080321286,64.93129733363222,187.27875648562178,red
japanese_chin_167,japanese_chin,dog,train,72.30030933333333,48.002282666666666,31.411445333333333,55.73169832603514,48.69323090659743,49.80612945615582,50.57134577777778,54.17118912404754,154.23105868878838,red
Bengal_12,Bengal,cat,train,104.24327164179104,87.26386268656717,72.5123880597015,76.70000654488169,62.7890987334982,61.292345181763,88.00650746268657,68.5233908238,200.78145046014288,red
american_bulldog_179,american_bulldog,dog,train,101.5635628742515,78.9015389221557,74.7528502994012,43.68762614658278,49.64320915891673,54.79145127293287,85.0726506986028,50.96302944859721,148.12228657843238,red
miniature_pinscher_152,miniature_pinscher,dog,train,155.1662962962963,121.52022222222222,152.44527407407406,54.33298027480058,53.02410903739895,69.68534006437572,143.04393086419753,61.422803952504594,177.04242937657526,red
havanese_134,havanese,dog,train,46.70653892215569,42.182592814371255,31.18746107784431,48.07736891255689,41.67583478197856,37.707625727244775,40.02553093812375,43.195578117785175,127.46082942178022,red
scottish_terrier_161,scottish_terrier,dog,train,172.53808533333333,155.156272,142.92476266666668,79.35096860682862,75.08590976826711,66.51898326054126,156.87304,74.83791502709602,220.95586163563698,red
Persian_105,Persian,cat,train,159.693644,125.174752,95.102484,51.74926579190478,54.79101296507285,59.16874665758922,126.65696,61.29243177498942,165.70902541456687,red
saint_bernard_104,saint_bernard,dog,train,188.17163106796116,186.70418446601943,183.68668932038835,66.6980390031139,68.86169597665523,71.64477271774032,186.18750161812298,69.12306134810215,207.20450769750946,red
english_setter_133,english_setter,dog,train,102.712816,94.35191466666667,81.988032,59.24362685284297,58.73271975143728,52.653836132173616,93.01758755555555,57.58817914207838,170.63018273645386,red
miniature_pinscher_155,miniature_pinscher,dog,train,60.14305369127517,58.22785234899329,61.63439597315436,31.744067332482643,28.53040464745117,30.593589353563974,60.00176733780761,30.350561346665817,90.86806133349779,blue
staffordshire_bull_terrier_149,staffordshire_bull_terrier,dog,train,109.418784,132.85448533333334,89.66908266666667,54.86245085024875,64.5574630553974,57.77849429547133,110.64745066666667,61.780964940405106,177.1984082011175,green
great_pyrenees_16,great_pyrenees,dog,train,153.57520946557972,131.47827785326086,99.5714504076087,65.49673485033017,61.024123708862746,57.65065812424011,128.2083125754831,65.349333937487,184.17151668343303,red
newfoundland_121,newfoundland,dog,train,83.57348484848485,78.78142424242424,64.9891774891775,69.59999641099799,64.96430404764892,50.60945469492808,75.7813621933622,62.7482430133411,185.173755153575,red
Maine_Coon_180,Maine_Coon,cat,train,82.07206006006005,41.54676276276276,12.37193993993994,77.60683653917647,44.25896946166743,22.751087424546142,45.33025425425426,60.414719560178,144.61689342539003,red
keeshond_13,keeshond,dog,train,127.77368,145.21825066666668,157.96003733333333,51.41022275051233,61.621869050797116,70.30186643552501,143.650656,62.82757432575726,183.33395823683446,blue
Siamese_181,Siamese,cat,train,140.23619733333334,139.43773866666666,135.51082133333333,66.79977702672005,69.57359170111077,72.40875413165516,138.3949191111111,69.66232445643382,208.78212285948598,red
yorkshire_terrier_119,yorkshire_terrier,dog,train,97.2161474036851,115.79763819095477,86.71566164154103,36.11341821874884,34.75566214839343,30.065444629061325,99.90981574539363,35.822853233058204,100.93452499620358,green
wheaten_terrier_147,wheaten_terrier,dog,train,135.75197597597597,88.90468468468468,70.95337537537537,38.15266910399735,46.54612548723732,45.27322267090626,98.53667867867868,51.34986183360366,129.97201726214092,red
British_Shorthair_133,British_Shorthair,cat,train,122.18357611940299,115.93068059701493,112.96195223880596,64.72668029181527,61.55803630418175,56.80278732499876,117.02540298507462,61.236722158832116,183.0875039209958,red
miniature_pinscher_110,miniature_pinscher,dog,train,104.3518078078078,83.58223423423424,75.89031831831832,58.82671159458173,53.78095340584989,47.91161250231038,87.94145345345345,55.021292663622155,160.519277502742,red
Abyssinian_123,Abyssinian,cat,train,106.32051051051052,88.38017417417417,76.39745345345345,57.2105378350785,59.70028024717982,59.569048038439675,90.36604604604605,60.10893108247525,176.47986612069798,red
pomeranian_158,pomeranian,dog,train,161.07820621468926,150.98002824858756,139.96814971751414,60.751853796573336,55.77609973540558,51.02576716657948,150.67546139359698,56.65199714179852,167.55372069855838,red
english_cocker_spaniel_125,english_cocker_spaniel,dog,train,93.14914666666667,74.99791466666667,86.25423466666666,25.905902968341362,29.965307957449976,34.015723414352266,84.800432,31.05913099149282,89.8869343401436,red
leonberger_116,leonberger,dog,train,126.61835991820041,120.63016768916155,112.65456441717791,52.36707530306518,51.44825527150722,59.60003087577065,119.96769734151329,54.892468577248124,163.41536145034306,red
english_cocker_spaniel_142,english_cocker_spaniel,dog,train,124.10933812949641,135.2152134292566,37.154369304556354,70.06410488527521,71.45169691849131,51.03382023722268,98.82630695443645,78.28492121142641,192.5496220409892,green
chihuahua_130,chihuahua,dog,train,94.86084444444444,109.08127407407407,95.6046962962963,82.37200098846266,83.9092631738367,73.27864618586814,99.84893827160494,80.25750572250959,239.55991034816748,green
Abyssinian_114,Abyssinian,cat,train,26.61443188534279,18.212193410165483,11.616655585106383,26.551984326137358,17.075556259264076,11.637495175377254,18.814426960204887,20.371748918740618,55.26503576077869,red
leonberger_130,leonberger,dog,train,99.6755915915916,95.61911711711711,71.31776576576577,55.324958521997004,52.49137784483748,50.035354446508386,88.87082482482482,54.12985865544454,157.85169081334288,red
Bombay_146,Bombay,cat,train,93.28187327823692,81.24374655647382,81.31022038567492,50.97699039968999,45.23387079341194,39.55346474368129,85.27861340679523,45.84507844408995,135.76432593678322,red
Bombay_114,Bombay,cat,train,66.91189696969697,68.14084242424242,71.50153333333333,29.25725729665718,29.879229632157063,33.65230791420032,68.85142424242424,31.051157072600223,92.78879484301456,blue
Birman_119,Birman,cat,train,122.75018133333333,126.95981866666666,130.40840533333332,75.8924138587047,76.0085907872207,79.18598791717491,126.70613511111111,77.10772933071101,231.08699256310032,blue
Birman_159,Birman,cat,train,111.00274474474475,103.12828228228229,96.93942942942942,76.86679940861971,80.47346706221511,82.7812352032558,103.69015215215215,80.2840345680472,240.1215016740906,red
Bombay_164,Bombay,cat,train,88.2619416386083,75.72600448933783,65.38268237934905,78.46265230242237,67.89942304057641,64.45101609466657,76.4568761690984,71.14113775552632,210.81309143766532,red
havanese_120,havanese,dog,train,139.330096,141.162096,139.46582933333335,53.39664460710225,54.03221924821271,56.38889867428662,139.98600711111112,54.627448092400854,163.8177625296016,green
havanese_122,havanese,dog,train,114.096944,80.620432,57.931624,61.665993885288394,53.76730285343991,44.66436526720981,84.21633333333334,58.55251354600889,160.0976620059381,red
Bombay_144,Bombay,cat,train,169.80792523364485,170.5223925233645,171.35820560747663,108.48696270122794,107.32725442396372,106.29833412748675,170.56284112149532,107.37644154305596,322.1125512526784,blue
english_setter_150,english_setter,dog,train,113.55364670658683,97.58005988023952,88.28928143712575,66.34993519570041,68.26344563217741,73.81062549532211,99.8076626746507,70.32497835906936,208.42400632319993,red
boxer_138,boxer,dog,train,119.34607466666667,100.58336533333333,64.88872,82.45530741150392,75.9223486786891,64.09348568636442,94.93938666666666,77.89231698969945,222.47114177655743,red
Maine_Coon_18,Maine_Coon,cat,train,104.80798142414861,108.17102786377708,88.50748606811146,66.57944328533871,70.07612203526135,59.15192937607715,100.49549845201238,65.98903848026812,195.80749469667722,green
newfoundland_129,newfoundland,dog,train,105.568232,101.065696,69.327568,52.25893577561532,50.880396028681865,44.75274520301408,91.98716533333334,51.97095892199153,147.89207700731126,red
boxer_15,boxer,dog,train,141.88724924924924,146.06658258258258,154.37541141141142,42.64680142346385,49.98245757521692,64.04925781484985,147.4430810810811,53.229447936307174,156.67851681353062,blue
american_bulldog_166,american_bulldog,dog,train,108.90955733333334,111.98223466666667,106.62983466666667,53.495567431246066,57.33513928118407,56.38026464663514,109.17387555555555,55.803993470818746,167.21097135906527,green
great_pyrenees_119,great_pyrenees,dog,train,102.96917101449276,101.02531594202898,89.8712927536232,49.818472218758686,49.947740483361535,52.07872282109571,97.95525990338164,50.95346045778708,151.84493552321592,red
american_bulldog_176,american_bulldog,dog,train,67.61304504504504,69.8369069069069,54.957525525525526,73.52624663710908,72.08238564006666,72.06359910551394,64.13582582582582,72.85596785333058,217.6722313826897,green
keeshond_146,keeshond,dog,train,99.60377777777778,100.37855255255255,68.23264864864865,57.37653169486616,57.14929960824227,43.19856771913493,89.40499299299299,55.06640679990664,157.72439902224335,green
yorkshire_terrier_127,yorkshire_terrier,dog,train,157.70171314741035,120.1874369189907,113.51543160690571,72.1726064047779,59.97714023526863,63.09447532323539,130.46819389110226,68.12197385680662,195.24422196328192,red
newfoundland_115,newfoundland,dog,train,95.80106666666667,76.71322133333334,52.76924266666666,81.59148889559785,63.156526255511416,40.054468170054626,75.09451022222223,66.28241990684094,184.8024833211639,red
beagle_120,beagle,dog,train,148.4131951951952,102.68838438438438,77.53174174174174,65.6746033714024,52.16980522666839,43.763493723107786,109.54444044044044,62.0018385937967,161.60790232117859,red
samoyed_118,samoyed,dog,train,134.297936,115.322928,103.02834133333333,57.789727317862265,56.77011364124887,61.032941199284686,117.5497351111111,59.955122321957994,175.59278215839583,red
Siamese_175,Siamese,cat,train,152.699792,137.17588266666667,70.331664,81.23998866211379,81.53002253538868,48.73046640782657,120.0691128888889,80.52526581188823,211.50047760532902,red
english_cocker_spaniel_146,english_cocker_spaniel,dog,train,124.73465671641792,91.11026865671641,83.93357014925373,75.50029529714824,78.17234795058809,81.85775860474422,99.92616517412935,80.541599184302,235.53040185248057,red
samoyed_117,samoyed,dog,train,111.5337808219178,104.98217123287671,101.3408493150685,66.4441855271267,70.97564557175642,73.96573521657474,105.95226712328767,70.65564755965914,211.38556631545788,red
wheaten_terrier_130,wheaten_terrier,dog,train,149.68808533333333,147.843344,142.810496,62.72298836344505,65.79618783458979,71.25004700045713,146.7806417777778,66.74634926823347,199.76922319849197,red
miniature_pinscher_131,miniature_pinscher,dog,train,139.64573333333334,126.10351111111112,122.294,88.13846340939037,92.4964237761352,93.33605810068222,129.34774814814816,91.65501590399329,273.9709452862078,red
scottish_terrier_151,scottish_terrier,dog,train,145.97390933333332,124.12793066666667,107.310784,74.35240765849434,70.18628167297008,65.77649809244565,125.804208,71.95502264102565,210.31518742391006,red
scottish_terrier_103,scottish_terrier,dog,train,123.28123835616438,103.76746849315069,89.69356164383562,50.95677099725184,49.8095657347788,49.842520738982905,105.58075616438356,52.060414438431756,150.60885747101355,red
keeshond_155,keeshond,dog,train,91.41672533333333,88.18624533333333,90.11161066666666,46.17903482458009,43.12952641376705,44.658803765056035,89.90486044444444,44.69284125647059,133.9673650034032,red
Siamese_155,Siamese,cat,train,194.04096696696698,167.56803603603603,129.30207807807807,73.48265467390536,78.98864305367047,77.36840749663239,163.63702702702702,81.12442678374535,229.83970522420822,red
British_Shorthair_135,British_Shorthair,cat,train,132.66801720430107,124.05476559139785,121.06220645161291,52.15661021935368,56.510610428951615,58.24643291706104,125.92832974910394,55.913685903009835,166.91365356536633,red
wheaten_terrier_139,wheaten_terrier,dog,train,145.237104,124.633696,110.84673066666667,47.52010662544191,58.29011550321765,64.41921052381755,126.90584355555555,58.89206413532747,170.2294326524771,red
german_shorthaired_119,german_shorthaired,dog,train,111.400448,114.514916,77.179312,73.58626758708833,73.81505159189294,66.1816608374765,101.03155866666667,73.26176199571796,213.58298001645778,green
scottish_terrier_127,scottish_terrier,dog,train,89.25441066666667,89.812864,98.967744,70.21855542432944,72.96155655401166,72.71194736917265,92.67833955555555,72.11230222909751,215.89205934751374,blue
Sphynx_171,Sphynx,cat,train,59.47845045045045,68.14396996996997,84.78533333333333,54.57351048015157,52.62021408456408,54.94227707434704,70.80258458458458,55.06550733648813,162.1360016390627,blue
havanese_147,havanese,dog,train,128.172144,131.06338666666667,129.50020266666667,60.11859686577628,58.218417871522725,62.04041207653076,129.57857777777778,60.15765801975446,180.37742681382974,green
Ragdoll_146,Ragdoll,cat,train,90.158048,101.37197866666666,84.810704,46.77061301889211,43.84410893006413,50.2072120352979,92.11357688888889,47.51643336621412,140.82193398425414,green
american_bulldog_137,american_bulldog,dog,train,174.60776576576578,174.91403603603604,178.68666666666667,54.94840557676253,57.94356997016228,60.99408297989885,176.06948948948948,58.04419023519666,173.88605852682366,blue
samoyed_140,samoyed,dog,train,98.24141333333333,103.68229866666667,85.42842133333333,47.28869099058127,46.699906286800726,44.31471185918606,95.78404444444445,46.749528488153665,138.30330913656806,green
