image_id,breed,species,split,sharpness,brightness,contrast,file_size_kb,area,aspect_ratio,quality_score,size_category,orientation
german_shorthaired_103,german_shorthaired,dog,train,2834.6938656021284,136.29940518962076,62.672222700722806,128.0810546875,167000,1.4970059880239521,3.9959235639412025,medium,landscape
keeshond_111,keeshond,dog,train,534.2719759759759,117.72075475475475,53.78966452842958,91.873046875,166500,1.5015015015015014,1.5338186399063687,medium,landscape
keeshond_162,keeshond,dog,train,8593.470811259258,145.633504,49.699530056058826,167.2890625,187500,0.75,9.661577892212003,medium,portrait
Bombay_166,Bombay,cat,train,307.04588518518517,160.10214166666665,104.00073324815554,40.6806640625,360000,1.0,1.9749047536144528,medium,square
Abyssinian_102,Abyssinian,cat,train,2471.1166738351258,127.44748673835126,67.1316092030074,161.6259765625,232500,1.075268817204301,3.642226831505793,medium,square
chihuahua_169,chihuahua,dog,train,154.47370534979424,146.51239012345678,39.800454114487295,11.0234375,67500,1.3333333333333333,1.127036639135674,small,landscape
german_shorthaired_110,german_shorthaired,dog,train,4708.702369146006,114.46423875114785,67.60817907737106,173.84765625,181500,0.726,5.833663527571277,medium,portrait
american_bulldog_172,american_bulldog,dog,train,884.3411128888888,135.94069333333334,75.7500651884381,113.2041015625,187500,0.75,2.1749425229432044,medium,portrait
Bengal_141,Bengal,cat,train,350.3753358681875,95.40376003379805,52.695005878183316,12.3056640625,78900,1.1406844106463878,1.251457786939425,small,square
english_setter_128,english_setter,dog,train,950.8499768888888,140.52854755555555,72.91723842620303,68.3359375,187500,1.3333333333333333,2.231114704506039,medium,landscape
British_Shorthair_159,British_Shorthair,cat,train,105.84563096429761,143.08984184184183,84.91906304112636,45.087890625,166500,1.5015015015015014,1.5161728960494507,medium,landscape
British_Shorthair_115,British_Shorthair,cat,train,684.3161597058051,75.26861938534279,56.99947005657706,151.0498046875,211500,0.846,1.5494819166846847,medium,square
Russian_Blue_112,Russian_Blue,cat,train,3393.2687253333334,162.628976,75.11935072397407,168.3916015625,187500,1.3333333333333333,4.782222922769153,medium,landscape
japanese_chin_14,japanese_chin,dog,train,1474.372918340027,75.92345381526104,67.264434470957,155.2099609375,166000,1.5060240963855422,2.4447562976192483,medium,landscape
saint_bernard_140,saint_bernard,dog,train,586.5394241975309,99.48638814814815,65.86155880930517,166.3916015625,225000,0.9,1.6352977109107714,medium,square
Abyssinian_115,Abyssinian,cat,train,1053.5938237965486,101.80162761126249,83.46659728745374,93.365234375,183500,1.3623978201634876,2.2874818657348603,medium,landscape
english_setter_109,english_setter,dog,train,1183.545409185185,98.48368711111111,45.605553488591354,111.54296875,187500,1.3333333333333333,2.02581148176173,medium,landscape
Bombay_139,Bombay,cat,train,167.11421706779734,68.68222471629879,31.085847671664048,87.26953125,133650,1.5151515151515151,0.7473147514954135,medium,landscape
Bombay_116,Bombay,cat,train,365.659864498645,109.226793699187,58.257538527722446,16.2685546875,65600,0.640625,1.3765756172236616,small,portrait
saint_bernard_158,saint_bernard,dog,train,1819.9273832790448,112.40992182410423,85.09930172515507,99.6015625,153500,0.614,3.11174362337022,medium,portrait
chihuahua_160,chihuahua,dog,train,488.13999670781897,65.56191111111112,63.22078486241103,9.56640625,67500,0.75,1.3774533791009924,small,portrait
havanese_16,havanese,dog,train,1001.2321254587922,132.66964564564566,45.57652482089116,42.685546875,166500,1.5015015015015014,1.9772704938467065,medium,landscape
Russian_Blue_145,Russian_Blue,cat,train,709.214176,133.0144711111111,66.77490267332021,103.1884765625,187500,0.75,1.89858857963952,medium,portrait
great_pyrenees_123,great_pyrenees,dog,train,3475.385698888889,113.13058666666667,76.76148567992385,146.0576171875,200000,1.25,4.686649915165251,medium,landscape
saint_bernard_157,saint_bernard,dog,train,2453.2006147704597,122.47377844311377,89.20532264320923,116.40625,167000,0.668,3.8255431684304493,medium,portrait
chihuahua_143,chihuahua,dog,train,377.4572277227723,105.08249724972497,58.52525216860247,9.8857421875,60600,0.6733333333333333,1.3747979739175225,small,portrait
Siamese_109,Siamese,cat,train,1256.3785185185184,69.68450459482038,58.41061156746465,111.3623046875,199500,1.2531328320802004,2.1137572012316763,medium,landscape
great_pyrenees_135,great_pyrenees,dog,train,2608.8659897539264,91.98346938775511,58.48960289762469,37.1328125,132300,1.3333333333333333,3.5544815065252915,medium,landscape
samoyed_114,samoyed,dog,train,4899.56771674074,72.25001066666667,62.61774822240361,189.666015625,187500,1.3333333333333333,5.809078574128175,medium,landscape
yorkshire_terrier_146,yorkshire_terrier,dog,train,314.6404279835391,106.52615802469136,43.00704888770385,8.1591796875,67500,1.3333333333333333,1.1624605561730927,small,landscape
Maine_Coon_126,Maine_Coon,cat,train,589.6997021401348,103.62853649956024,59.544172770390034,98.8154296875,189500,0.758,1.5915278474893695,medium,portrait
Abyssinian_14,Abyssinian,cat,train,417.2073618573798,50.38176119402985,49.737609259077225,83.673828125,167500,0.67,1.1121589885423868,medium,portrait
chihuahua_108,chihuahua,dog,train,531.0029909154438,120.91303983228512,51.38650445832013,14.41015625,79500,0.8833333333333333,1.5190368191546653,small,square
British_Shorthair_112,British_Shorthair,cat,train,627.7185540740741,134.91889422222224,74.52197134378505,106.51953125,187500,1.3333333333333333,1.9020319703441686,medium,landscape
Russian_Blue_18,Russian_Blue,cat,train,631.7029096816113,99.11364912280702,38.062282959273695,82.5859375,171000,1.4619883040935673,1.4010067162265327,medium,landscape
pomeranian_151,pomeranian,dog,train,474.01996707818927,98.6834962962963,45.09938329460493,9.7705078125,67500,1.3333333333333333,1.3120079031469691,small,landscape
Maine_Coon_163,Maine_Coon,cat,train,730.1928793650794,61.705885714285714,47.820434115649356,131.8427734375,210000,0.84,1.4503810860677915,medium,square
Persian_14,Persian,cat,train,305.49801837037035,91.10229688888889,46.59465773159302,105.697265625,187500,0.75,1.1287085050544923,medium,portrait
Egyptian_Mau_127,Egyptian_Mau,cat,train,512.051847133758,91.57798832271762,61.901473239003764,9.3779296875,62800,0.6369426751592356,1.4901959454952374,small,portrait
beagle_164,beagle,dog,train,1217.6906536296297,87.11465955555556,35.71992521871742,127.8271484375,187500,1.3333333333333333,1.9165160217209434,medium,landscape
Sphynx_159,Sphynx,cat,train,455.87007326007324,110.75556043956044,66.12133424778939,119.9267578125,182000,0.728,1.5514189468734982,medium,portrait
beagle_113,beagle,dog,train,573.575987987988,153.93562762762764,76.69718734665807,101.9140625,166500,0.666,1.9442169894060497,medium,portrait
Ragdoll_129,Ragdoll,cat,train,195.59362388059705,82.22235422885572,37.41558577778012,64.876953125,167500,0.67,0.8921900864774404,medium,portrait
basset_hound_102,basset_hound,dog,train,722.9001311914324,99.48158835341366,65.45528691179994,101.27734375,166000,1.5060240963855422,1.7675768762051716,medium,landscape
wheaten_terrier_124,wheaten_terrier,dog,train,618.5763180076627,121.80200862068966,48.31513527395072,138.52734375,232000,0.928,1.5793826065145804,medium,square
Persian_185,Persian,cat,train,487.17043911111114,87.10444977777777,66.25367604744265,50.4482421875,187500,0.75,1.4912932771454506,medium,portrait
boxer_143,boxer,dog,train,1580.6694305185185,142.38316266666666,64.58160855962517,157.68359375,187500,1.3333333333333333,2.78485085990562,medium,landscape
beagle_114,beagle,dog,train,1185.985078616352,128.20938050314464,82.74948254256799,109.5107421875,212000,0.848,2.516261788368089,medium,square
Bombay_111,Bombay,cat,train,26.4740045514573,132.91659600699774,62.705820580318196,28.798828125,273612,1.3333333333333333,1.174773763323258,medium,landscape
chihuahua_132,chihuahua,dog,train,519.0084674897118,132.15242962962964,53.917573394613804,12.0322265625,67500,1.3333333333333333,1.576429023512829,small,landscape
keeshond_158,keeshond,dog,train,178.06156444444443,73.26660622222222,61.89497909820083,90.0517578125,187500,1.3333333333333333,1.0843313798273242,medium,landscape
english_setter_136,english_setter,dog,train,1664.0010437519672,124.5012955618508,63.204730822316776,151.6416015625,176500,0.706,2.784288726727491,medium,portrait
British_Shorthair_164,British_Shorthair,cat,train,295.76908681481484,137.71427911111113,31.982367684159406,96.0439453125,187500,1.3333333333333333,1.1556487601705703,medium,landscape
pomeranian_148,pomeranian,dog,train,84.946870781893,46.72322962962963,45.928261512596926,7.814453125,67500,1.3333333333333333,0.7274578373966059,small,landscape
pug_140,pug,dog,train,90.48659094650205,118.07148641975309,49.63973085961736,9.447265625,67500,1.3333333333333333,1.0499093364828838,small,landscape
Russian_Blue_156,Russian_Blue,cat,train,944.1919305555555,107.18938825757576,57.438543058462066,124.7373046875,176000,1.4204545454545454,1.9389279033267477,medium,landscape
beagle_170,beagle,dog,train,2144.6508503703703,102.43537422222222,51.40974630854394,162.8037109375,187500,1.3333333333333333,3.0604556633468776,medium,landscape
Persian_131,Persian,cat,train,948.8678589629629,126.01220266666667,53.351776448456114,146.666015625,187500,1.3333333333333333,1.9765511241011189,medium,landscape
Russian_Blue_116,Russian_Blue,cat,train,607.5206786427146,139.80209181636727,64.55880169475753,77.2548828125,167000,1.4970059880239521,1.8013521929093772,medium,landscape
havanese_113,havanese,dog,train,532.7301428148149,130.980064,57.14106664796357,105.13671875,187500,1.3333333333333333,1.6177881190983723,medium,landscape
beagle_118,beagle,dog,train,819.1124788359789,48.80779166666667,45.82672768853496,77.5107421875,168000,1.4880952380952381,1.4687828602964919,medium,landscape
Bengal_120,Bengal,cat,train,113.57899733333335,159.792496,43.88579868351474,63.451171875,187500,1.3333333333333333,1.1790742233841671,medium,landscape
yorkshire_terrier_17,yorkshire_terrier,dog,train,333.04012048192766,123.4513092369478,58.52037271569526,81.8955078125,166000,1.5060240963855422,1.402366628960244,medium,landscape
Maine_Coon_121,Maine_Coon,cat,train,2058.4989880728185,90.37836346516008,52.54792051371875,167.52734375,177000,1.4124293785310735,2.9384031479753396,medium,landscape
miniature_pinscher_165,miniature_pinscher,dog,train,529.5079407407408,82.95240987654321,53.629907833153084,11.1376953125,67500,1.3333333333333333,1.3911105872155785,small,landscape
american_pit_bull_terrier_164,american_pit_bull_terrier,dog,train,232.1564905349794,135.88658765432098,68.18086684918661,10.5126953125,67500,0.75,1.4468537380633983,small,portrait
Siamese_126,Siamese,cat,train,664.879956148148,72.54627555555555,68.45548671391961,127.8056640625,187500,0.75,1.6339300215444248,medium,portrait
Egyptian_Mau_157,Egyptian_Mau,cat,train,896.2064269360269,126.41055757575758,56.24266779644105,75.083984375,165000,0.66,1.9543607816681143,medium,portrait
keeshond_152,keeshond,dog,train,715.3448782222223,96.88183822222223,59.67723294537452,106.3095703125,187500,1.3333333333333333,1.6920459850180154,medium,landscape
pug_135,pug,dog,train,997.1839066951567,138.0125373931624,69.99286111242104,11.55078125,62400,0.6933333333333334,2.238338154655298,small,portrait
samoyed_123,samoyed,dog,train,337.4768540829986,96.4015281124498,64.17245910908073,118.4482421875,166000,1.5060240963855422,1.3572466534579228,medium,landscape
yorkshire_terrier_171,yorkshire_terrier,dog,train,1940.7696201481483,125.49746133333333,77.97678537017465,132.7314453125,187500,1.3333333333333333,3.212684381039437,medium,landscape
Maine_Coon_143,Maine_Coon,cat,train,1017.2166385542168,65.64418674698796,34.492788276880724,95.2705078125,166000,0.664,1.6195727046445456,medium,portrait
american_pit_bull_terrier_141,american_pit_bull_terrier,dog,train,194.55317530864195,106.6771901234568,67.12224202178082,8.3251953125,67500,0.75,1.2841175175792219,small,portrait
samoyed_14,samoyed,dog,train,437.2209984438219,157.7151746031746,32.11716858344334,100.298828125,178500,1.4005602240896358,1.3768835650750186,medium,landscape
japanese_chin_120,japanese_chin,dog,train,396.9700314009661,113.22234420289855,53.5662159443027,95.7861328125,184000,1.358695652173913,1.3766413837965366,medium,landscape
staffordshire_bull_terrier_12,staffordshire_bull_terrier,dog,train,1968.810029206349,122.16005904761904,63.7253366533082,117.7626953125,175000,0.7,3.085122450828133,medium,portrait
Bengal_147,Bengal,cat,train,125.18689711934154,115.28837530864197,55.07501613839373,8.998046875,67500,0.75,1.1280483342234433,small,portrait
german_shorthaired_127,german_shorthaired,dog,train,1014.4448739495798,195.58549579831933,92.60133267787118,40.845703125,178500,0.714,2.707460145035426,medium,portrait
Sphynx_173,Sphynx,cat,train,230.05519881481482,149.8185848888889,54.67937178072951,77.365234375,187500,1.3333333333333333,1.3643727789314783,medium,landscape
Birman_154,Birman,cat,train,278.20530488888886,171.5588977777778,93.51414457210082,57.9755859375,187500,0.75,1.8861267418953,medium,portrait
newfoundland_10,newfoundland,dog,train,1157.3957625207297,106.80748059701493,72.73963237719191,124.826171875,167500,0.67,2.3036449513789816,medium,portrait
boxer_155,boxer,dog,train,226.9632232232232,111.72934734734734,89.05493308908818,69.5380859375,166500,1.5015015015015014,1.5556668574370358,medium,landscape
american_bulldog_173,american_bulldog,dog,train,182.8935922589256,115.68518118118118,61.37259195492293,61.7109375,166500,1.5015015015015014,1.2502868889892575,medium,landscape
boxer_170,boxer,dog,train,796.5636649983318,70.25864264264264,82.24366876502623,92.615234375,166500,0.666,1.8945244414432711,medium,portrait
saint_bernard_136,saint_bernard,dog,train,4542.2755580384855,72.6156815642458,51.01645266704789,183.53125,179000,0.716,5.337207463392282,medium,portrait
Maine_Coon_101,Maine_Coon,cat,train,631.7792582582583,158.73604354354353,60.44486161335439,108.5234375,222000,0.888,1.8587221627978554,medium,square
german_shorthaired_141,german_shorthaired,dog,train,84.63138738738739,64.19398198198198,51.82592083784296,61.53515625,166500,0.666,0.8546317015775109,medium,portrait
english_setter_134,english_setter,dog,train,548.359034074074,72.52291022222222,49.324246329879266,121.078125,187500,1.3333333333333333,1.3260050668717773,medium,landscape
miniature_pinscher_15,miniature_pinscher,dog,train,6603.495310222222,134.772272,75.81543143686524,221.5517578125,187500,1.3333333333333333,7.890168338316364,medium,landscape
Persian_108,Persian,cat,train,287.9629738863287,124.40936866359446,64.53391878559434,96.9384765625,217000,0.868,1.4211820388544072,medium,square
staffordshire_bull_terrier_159,staffordshire_bull_terrier,dog,train,1116.2323994074072,96.72841066666666,61.875846453564826,104.6015625,187500,1.3333333333333333,2.1143179645966503,medium,landscape
Siamese_163,Siamese,cat,train,1522.2337220740744,113.47352,65.37788198983098,165.20703125,187500,1.3333333333333333,2.6210067380508155,medium,landscape
Ragdoll_165,Ragdoll,cat,train,311.7133868808568,95.55260240963855,40.65333549417269,77.603515625,166000,0.664,1.0929628297035192,medium,portrait
Persian_132,Persian,cat,train,747.6316476476477,148.2983123123123,32.04121739832813,87.94921875,166500,0.666,1.6496058306988202,medium,portrait
samoyed_16,samoyed,dog,train,1676.9065611851852,103.44729955555556,68.03703272317414,126.9296875,187500,0.75,2.762952572948517,medium,portrait
chihuahua_162,chihuahua,dog,train,3554.4952518518517,136.01406666666668,70.44726555623797,13.9150390625,60000,1.5,4.792356404146258,small,landscape
Sphynx_186,Sphynx,cat,train,1140.862545777778,109.1318328888889,52.170119192252685,90.0908203125,187500,1.3333333333333333,2.0905317098135945,medium,landscape
basset_hound_159,basset_hound,dog,train,3624.192194861528,101.6231031031031,52.09743607535793,150.7587890625,166500,0.666,4.5436885285684525,medium,portrait
miniature_pinscher_162,miniature_pinscher,dog,train,703.6710413943356,110.57329847494553,61.56377276880982,21.255859375,76500,1.1764705882352942,1.7529295474155533,small,square
basset_hound_110,basset_hound,dog,train,866.4304557891221,124.4456036036036,77.92607529705465,93.3671875,166500,0.666,2.133713183675761,medium,portrait
american_pit_bull_terrier_132,american_pit_bull_terrier,dog,train,1527.4843307342433,158.44992690058479,45.77557836397111,15.80859375,68400,0.76,2.6066123767291884,small,portrait
english_setter_130,english_setter,dog,train,1687.710951111111,108.60738844444444,62.53397620271718,154.7294921875,187500,0.75,2.738962040371398,medium,portrait
leonberger_100,leonberger,dog,train,885.4868781793842,166.18521084337348,83.58440451945093,74.75,166000,0.664,2.3730376325635936,medium,portrait
havanese_105,havanese,dog,train,942.3499697777777,77.36417777777778,70.0012777811278,121.623046875,187500,0.75,1.9457516800509296,medium,portrait
scottish_terrier_166,scottish_terrier,dog,train,2557.7940513847184,113.26728528528528,68.94122526150991,132.2587890625,166500,1.5015015015015014,3.6913917364911324,medium,landscape
miniature_pinscher_122,miniature_pinscher,dog,train,438.42346904156074,52.62899915182358,44.99999925095655,10.34765625,78600,1.1450381679389312,1.0948116935190617,small,square
Ragdoll_134,Ragdoll,cat,train,819.933152361943,165.68183033932135,68.26382473951358,108.0625,167000,0.668,2.1523040677544176,medium,portrait
yorkshire_terrier_128,yorkshire_terrier,dog,train,694.8231176954732,84.42306172839506,56.65704355334882,12.08203125,67500,1.3333333333333333,1.592464383536393,small,landscape
pug_111,pug,dog,train,646.9831730337079,136.65377378277154,71.0178208688816,108.14453125,222500,0.89,1.893058533811824,medium,square
pug_131,pug,dog,train,585.2605407407408,161.28142222222223,60.355080347515575,7.7080078125,60000,1.5,1.8212875097932386,small,landscape
shiba_inu_130,shiba_inu,dog,train,3105.161967914438,165.71042602495544,49.55232858428651,138.2275390625,187000,1.3368983957219251,4.250530061698305,medium,landscape
staffordshire_bull_terrier_134,staffordshire_bull_terrier,dog,train,1842.0748385185188,101.64146488888889,75.37499770640639,101.8408203125,187500,1.3333333333333333,2.99441879553901,medium,landscape
german_shorthaired_146,german_shorthaired,dog,train,1472.2946405925925,121.66769777777778,83.55080766488929,43.962890625,187500,0.75,2.7849309438210064,medium,portrait
english_setter_123,english_setter,dog,train,7421.427784397163,118.1036085106383,47.277170506409604,192.1630859375,235000,1.0638297872340425,8.35735089538533,medium,square
Maine_Coon_157,Maine_Coon,cat,train,2128.804934267601,82.25388788788788,53.7184759468984,120.7490234375,166500,0.666,2.988553959963596,medium,portrait
american_bulldog_161,american_bulldog,dog,train,1002.2242429095762,85.35531531531531,52.59362035625473,83.5947265625,166500,1.5015015015015014,1.86288717319885,medium,landscape
leonberger_132,leonberger,dog,train,611.9673206539873,111.68589389389389,55.11914041108051,82.80078125,166500,1.5015015015015014,1.6011426223879055,medium,landscape
miniature_pinscher_129,miniature_pinscher,dog,train,698.8325991769548,115.34850864197531,58.032622826276246,10.9296875,67500,1.3333333333333333,1.7315059201533458,small,landscape
Ragdoll_168,Ragdoll,cat,train,114.19257503949444,115.45360031595577,53.187586318430895,111.814453125,211000,0.844,1.09882765514912,medium,square
Sphynx_127,Sphynx,cat,train,163.55907630522086,100.75770080321286,64.93129733363222,66.373046875,166000,0.664,1.208000288085515,medium,portrait
japanese_chin_167,japanese_chin,dog,train,329.5672888888889,50.57134577777778,54.17118912404754,82.953125,187500,1.3333333333333333,1.0695981831794732,medium,landscape
Bengal_12,Bengal,cat,train,2373.7019064676615,88.00650746268657,68.5233908238,134.24609375,167500,1.492537313432836,3.404059373382864,medium,landscape
american_bulldog_179,american_bulldog,dog,train,243.4023233532934,85.0726506986028,50.96302944859721,70.6474609375,167000,1.4970059880239521,1.086650855873002,medium,landscape
miniature_pinscher_152,miniature_pinscher,dog,train,498.188049382716,143.04393086419753,61.422803952504594,12.0791015625,67500,1.3333333333333333,1.673372680532066,small,landscape
havanese_134,havanese,dog,train,439.8382887558217,40.02553093812375,43.195578117785175,65.3798828125,167000,1.4970059880239521,1.0287569363576883,medium,landscape
scottish_terrier_161,scottish_terrier,dog,train,6159.7191028148145,156.87304,74.83791502709602,178.83984375,187500,1.3333333333333333,7.523286645242637,medium,landscape
Persian_105,Persian,cat,train,3782.134063111111,126.65696,61.29243177498942,173.4775390625,250000,1.0,4.8917523416453195,medium,square
saint_bernard_104,saint_bernard,dog,train,904.7321984897519,186.18750161812298,69.12306134810215,109.146484375,206000,0.824,2.326109877139883,medium,square
english_setter_133,english_setter,dog,train,785.1344829629629,93.01758755555555,57.58817914207838,115.7060546875,187500,1.3333333333333333,1.725791127542788,medium,landscape
miniature_pinscher_155,miniature_pinscher,dog,train,131.15785980611483,60.00176733780761,30.350561346665817,4.5341796875,29800,1.342281879194631,0.6699645216563322,small,landscape
staffordshire_bull_terrier_149,staffordshire_bull_terrier,dog,train,4401.606365629629,110.64745066666667,61.780964940405106,173.96484375,187500,1.3333333333333333,5.45332758627551,medium,landscape
great_pyrenees_16,great_pyrenees,dog,train,1000.6625100644121,128.2083125754831,65.349333937487,105.427734375,176640,1.3043478260869565,2.1569335458137258,medium,landscape
newfoundland_121,newfoundland,dog,train,10253.093672919675,75.7813621933622,62.7482430133411,223.8271484375,231000,0.924,11.177757915576075,medium,square
Maine_Coon_180,Maine_Coon,cat,train,174.53973707040373,45.33025425425426,60.414719560178,62.55859375,166500,1.5015015015015014,0.9564526356300436,medium,landscape
keeshond_13,keeshond,dog,train,490.0805582222222,143.650656,62.82757432575726,88.822265625,187500,0.75,1.6816922073621479,medium,portrait
Siamese_181,Siamese,cat,train,399.46957866666673,138.3949191111111,69.66232445643382,104.5693359375,187500,1.3333333333333333,1.6388179962157543,medium,landscape
yorkshire_terrier_119,yorkshire_terrier,dog,train,4446.982847571189,99.90981574539363,35.822853233058204,15.8359375,59700,1.5075376884422111,5.197014578903315,small,landscape
wheaten_terrier_147,wheaten_terrier,dog,train,952.8302248915583,98.53667867867868,51.34986183360366,103.4052734375,166500,0.666,1.852747190987119,medium,portrait
British_Shorthair_133,British_Shorthair,cat,train,1645.9413585406303,117.02540298507462,61.236722158832116,105.609375,167500,1.492537313432836,2.7172317290900283,medium,landscape
miniature_pinscher_110,miniature_pinscher,dog,train,1907.5423289956627,87.94145345345345,55.021292663622155,137.4189453125,166500,1.5015015015015014,2.8026237005473877,medium,landscape
Abyssinian_123,Abyssinian,cat,train,571.5894214214215,90.36604604604605,60.10893108247525,83.2158203125,166500,1.5015015015015014,1.527055383407139,medium,landscape
pomeranian_158,pomeranian,dog,train,166.82815128688011,150.67546139359698,56.65199714179852,9.2783203125,70800,0.7866666666666666,1.3242322850326964,small,portrait
english_cocker_spaniel_125,english_cocker_spaniel,dog,train,329.6452598518519,84.800432,31.05913099149282,98.2490234375,187500,1.3333333333333333,0.9727872834922704,medium,landscape
leonberger_116,leonberger,dog,train,6176.210544876165,119.96769734151329,54.892468577248124,183.552734375,244500,0.978,7.195596788850659,medium,square
english_cocker_spaniel_142,english_cocker_spaniel,dog,train,5370.723869970691,98.82630695443645,78.28492121142641,240.2900390625,208500,1.1990407673860912,6.541127227004314,medium,square
chihuahua_130,chihuahua,dog,train,345.8750979423869,99.84893827160494,80.25750572250959,8.4091796875,67500,1.3333333333333333,1.5400146189776982,small,landscape
Abyssinian_114,Abyssinian,cat,train,82.48259620436039,18.814426960204887,20.371748918740618,40.4384765625,270720,1.5130023640661938,0.3599821519023739,medium,landscape
leonberger_130,leonberger,dog,train,2370.052385719053,88.87082482482482,54.12985865544454,136.7060546875,166500,1.5015015015015014,3.259864010802223,medium,landscape
Bombay_146,Bombay,cat,train,2042.6175573921032,85.27861340679523,45.84507844408995,13.486328125,36300,1.3333333333333333,2.835494276761611,small,landscape
Bombay_114,Bombay,cat,train,207.73561885521886,68.85142424242424,31.051157072600223,27.330078125,165000,1.5151515151515151,0.7882527748456298,medium,landscape
Birman_119,Birman,cat,train,189.14671525925925,126.70613511111111,77.10772933071101,63.1376953125,187500,1.3333333333333333,1.4571108129236678,medium,landscape
Birman_159,Birman,cat,train,494.32331664998344,103.69015215215215,80.2840345680472,80.37890625,166500,1.5015015015015014,1.703791709985954,medium,landscape
Bombay_164,Bombay,cat,train,167.77396682878165,76.4568761690984,71.14113775552632,10.8916015625,89100,0.99,1.1790162313216856,small,square
havanese_120,havanese,dog,train,582.3682998518518,139.98600711111112,54.627448092400854,124.521484375,187500,1.3333333333333333,1.6776075145449236,medium,landscape
havanese_122,havanese,dog,train,571.6613644444444,84.21633333333334,58.55251354600889,155.4140625,250000,1.0,1.4874466306234875,medium,square
Bombay_144,Bombay,cat,train,672.3998200069228,170.56284112149532,107.37644154305596,10.8916015625,80250,1.284,2.4150381221884443,small,landscape
english_setter_150,english_setter,dog,train,1028.9333559547574,99.8076626746507,70.32497835906936,88.548828125,167000,0.668,2.1235857382695715,medium,portrait
boxer_138,boxer,dog,train,2852.8582554074083,94.93938666666666,77.89231698969945,161.0693359375,187500,0.75,4.004092745565841,medium,portrait
Maine_Coon_18,Maine_Coon,cat,train,904.0220543515651,100.49549845201238,65.98903848026812,79.1513671875,161500,0.646,1.9580124330837068,medium,portrait
newfoundland_129,newfoundland,dog,train,7622.91847822222,91.98716533333334,51.97095892199153,260.966796875,250000,1.0,8.503362049141481,medium,square
boxer_15,boxer,dog,train,762.4217630964298,147.4430810810811,53.229447936307174,86.6015625,166500,1.5015015015015014,1.8729244035617802,medium,landscape
american_bulldog_166,american_bulldog,dog,train,487.07681777777776,109.17387555555555,55.803993470818746,107.1923828125,187500,0.75,1.4732495978018694,medium,portrait
great_pyrenees_119,great_pyrenees,dog,train,872.1361056360707,97.95525990338164,50.95346045778708,96.0830078125,172500,1.4492753623188406,1.76580898434485,medium,landscape
american_bulldog_176,american_bulldog,dog,train,303.2824411077744,64.13582582582582,72.85596785333058,64.419921875,166500,1.5015015015015014,1.2833551620952992,medium,landscape
keeshond_146,keeshond,dog,train,506.31545945945953,89.40499299299299,55.06640679990664,94.6943359375,166500,1.5015015015015014,1.4075873431173218,medium,landscape
yorkshire_terrier_127,yorkshire_terrier,dog,train,778.8700280360041,130.46819389110226,68.12197385680662,17.27734375,75300,0.8366666666666667,1.9717297426476086,small,square
newfoundland_115,newfoundland,dog,train,1138.5488521481482,75.09451022222223,66.28241990684094,118.3876953125,187500,0.75,2.095861326597821,medium,portrait
beagle_120,beagle,dog,train,114.38998732065396,109.54444044044044,62.0018385937967,59.0029296875,166500,0.666,1.1639944142015246,medium,portrait
samoyed_118,samoyed,dog,train,6103.841833481483,117.5497351111111,59.955122321957994,203.9736328125,187500,1.3333333333333333,7.164372410077969,medium,landscape
Siamese_175,Siamese,cat,train,1490.8450773333334,120.0691128888889,80.52526581188823,126.765625,187500,1.3333333333333333,2.766957001683153,medium,landscape
english_cocker_spaniel_146,english_cocker_spaniel,dog,train,1285.926471641791,99.92616517412935,80.541599184302,109.505859375,167500,1.492537313432836,2.4832097778931614,medium,landscape
samoyed_117,samoyed,dog,train,775.3942267884322,105.95226712328767,70.65564755965914,85.3720703125,146000,0.584,1.8974497891430144,medium,portrait
wheaten_terrier_130,wheaten_terrier,dog,train,705.0366743703702,146.7806417777778,66.74634926823347,96.8466796875,187500,1.3333333333333333,1.948110526965559,medium,landscape
miniature_pinscher_131,miniature_pinscher,dog,train,261.3016230452675,129.34774814814816,91.65501590399329,7.6455078125,67500,1.3333333333333333,1.6850978532544088,small,landscape
scottish_terrier_151,scottish_terrier,dog,train,2569.1713564444444,125.804208,71.95502264102565,111.94921875,187500,1.3333333333333333,3.782071418148819,medium,landscape
scottish_terrier_103,scottish_terrier,dog,train,1991.160918112633,105.58075616438356,52.060414438431756,183.94921875,182500,1.36986301369863,2.925807243533749,medium,landscape
keeshond_155,keeshond,dog,train,524.6468302222222,89.90486044444444,44.69284125647059,119.74609375,187500,0.75,1.32414332296122,medium,portrait
Siamese_155,Siamese,cat,train,1015.2480160160163,163.63702702702702,81.12442678374535,76.66015625,166500,1.5015015015015014,2.468206115332007,medium,landscape
British_Shorthair_135,British_Shorthair,cat,train,961.6507039426525,125.92832974910394,55.913685903009835,139.9462890625,232500,0.93,2.014624150224139,medium,square
wheaten_terrier_139,wheaten_terrier,dog,train,830.6561434074074,126.90584355555555,58.89206413532747,113.625,187500,1.3333333333333333,1.9172467594883509,medium,landscape
german_shorthaired_119,german_shorthaired,dog,train,9317.271713777778,101.03155866666667,73.26176199571796,345.3046875,250000,1.0,10.44609152458463,medium,square
scottish_terrier_127,scottish_terrier,dog,train,8050.240721777777,92.67833955555555,72.11230222909751,138.5703125,187500,0.75,9.134808212914068,medium,portrait
Sphynx_171,Sphynx,cat,train,337.6926900233567,70.80258458458458,55.06550733648813,85.396484375,166500,1.5015015015015014,1.1660049578375893,medium,landscape
