image_id,breed,species,split,width,height,area,aspect_ratio,file_size_bytes,file_size_kb,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness,contrast,sharpness,size_category,orientation
miniature_pinscher_113,miniature_pinscher,dog,train,200,150,30000,1.3333333333333333,4479,4.3740234375,128.95706666666666,121.21176666666666,126.30553333333333,69.02647045442356,74.1627273065487,72.91921271321836,125.49145555555556,72.14098291457746,129.30714074074072,small,landscape
chihuahua_159,chihuahua,dog,train,300,287,86100,1.0452961672473868,43848,42.8203125,142.94182346109176,120.86549361207898,122.50831591173055,55.935590094171836,56.74030549863227,50.31018085696737,128.77187766163377,55.32298281792104,143.9323086849916,small,square
Abyssinian_143,Abyssinian,cat,train,500,461,230500,1.0845986984815619,94194,91.986328125,129.91920173535792,109.57679826464208,96.91262906724512,46.78967594809499,45.441911312817375,45.40457197140198,112.13620968908171,47.85519489357092,346.0964020245843,medium,square
Egyptian_Mau_170,Egyptian_Mau,cat,train,450,373,167850,1.2064343163538873,41023,40.0615234375,126.91407208817397,113.93106344950849,98.3342746499851,62.68103896859591,56.22718721647728,51.53219714871491,113.05980339588919,58.18223561465412,956.5031741303414,medium,landscape
Sphynx_14,Sphynx,cat,train,500,333,166500,1.5015015015015014,103095,100.6787109375,140.02825825825826,128.3187027027027,114.75936936936937,46.23269737508242,44.31297753634436,41.959555396736896,127.70211011011011,45.39286003430476,586.8047060393728,medium,landscape
american_pit_bull_terrier_154,american_pit_bull_terrier,dog,train,300,226,67800,1.3274336283185841,9409,9.1884765625,42.73746312684366,51.90747787610619,61.99858407079646,58.63257635046803,49.717264412472574,43.37619649962811,52.214508357915435,51.56457635661279,354.774808259587,small,landscape
scottish_terrier_104,scottish_terrier,dog,train,480,360,172800,1.3333333333333333,42591,41.5927734375,135.06030671296296,96.62816550925926,72.61376736111112,37.17927060697855,41.87885716884993,28.809155671521903,101.43407986111112,44.53663154749152,56.720655864197546,medium,landscape
saint_bernard_146,saint_bernard,dog,train,500,375,187500,1.3333333333333333,110007,107.4287109375,154.56941866666668,146.90961066666668,140.575392,62.57829389158101,70.00522190357208,73.77958681581981,147.35147377777778,69.18191152449847,995.7952426666665,medium,landscape
Russian_Blue_111,Russian_Blue,cat,train,500,375,187500,1.3333333333333333,137453,134.2314453125,135.78006933333333,122.08172266666666,109.289424,52.04130194217112,43.14375404859849,36.683607589060294,122.38373866666667,45.703324651399925,1110.7802856296294,medium,landscape
Bengal_101,Bengal,cat,train,500,455,227500,1.098901098901099,157868,154.16796875,94.50815824175824,92.97974065934066,83.5393010989011,53.613734334286704,49.21996430578542,53.327325268170675,90.3424,52.317722548319416,2458.9975599511604,medium,square
staffordshire_bull_terrier_128,staffordshire_bull_terrier,dog,train,333,500,166500,0.666,145343,141.9365234375,98.60687087087086,121.54838438438439,102.35411411411411,44.26082435530221,39.232445910300896,40.49759563039266,107.50312312312312,42.58789185659047,1387.773897897898,medium,portrait
Abyssinian_12,Abyssinian,cat,train,335,500,167500,0.67,65814,64.271484375,122.03767164179105,112.09693134328359,109.11079402985075,79.77643471647012,82.46600291727852,86.95617327681964,114.41513233830845,83.30248177645618,321.845328026534,medium,portrait
pug_132,pug,dog,train,240,300,72000,0.8,12308,12.01953125,123.33118055555556,119.50277777777778,110.21948611111111,78.71833031621568,74.01408794618656,69.41938634738067,117.68448148148148,74.35193230140936,359.14111419753084,small,square
Ragdoll_141,Ragdoll,cat,train,300,500,150000,0.6,64500,62.98828125,156.32276666666667,151.74903333333333,153.24578666666667,62.964091472933085,65.33698367488176,69.4201420500235,153.7725288888889,65.98845878219285,194.29637481481487,medium,portrait
wheaten_terrier_150,wheaten_terrier,dog,train,500,375,187500,1.3333333333333333,122992,120.109375,149.63536533333334,138.601952,131.02226666666667,41.80466521286441,50.337760834086836,58.624349436578164,139.75319466666667,51.2950494905556,1089.7156740740743,medium,landscape
leonberger_131,leonberger,dog,train,500,333,166500,1.5015015015015014,95264,93.03125,106.32493093093093,99.59553753753754,92.26354954954955,63.80725188302208,61.23105255917093,61.58769114680564,99.39467267267267,62.48352485356512,760.4747947947949,medium,landscape
leonberger_108,leonberger,dog,train,500,462,231000,1.0822510822510822,146692,143.25390625,130.41760173160174,115.90386147186148,91.25760173160174,73.36711076584136,67.06873623947362,61.32522503638969,112.52635497835497,69.34357858716048,871.0216065416063,medium,square
scottish_terrier_16,scottish_terrier,dog,train,500,432,216000,1.1574074074074074,168171,164.2294921875,85.71443981481481,84.44958796296297,81.34259722222222,64.27897809412669,63.615128029280605,66.94488440829248,83.83554166666667,64.98823270550594,1864.0754516460909,medium,square
great_pyrenees_120,great_pyrenees,dog,train,500,419,209500,1.1933174224343674,161154,157.376953125,113.36366587112173,127.55231503579952,133.48179952267304,99.19716421925116,90.87218387666286,86.51967032822928,124.7992601431981,92.73119425349027,736.1098244497482,medium,square
Persian_13,Persian,cat,train,500,375,187500,1.3333333333333333,114978,112.283203125,78.90406933333334,76.70291733333333,74.096736,53.50800979268003,56.06333078958874,49.604624806021675,76.56790755555555,53.1614068715633,388.2840059259259,medium,landscape
newfoundland_145,newfoundland,dog,train,500,333,166500,1.5015015015015014,94434,92.220703125,94.7884924924925,94.61789189189189,91.70603603603604,57.09093634126183,54.56361903248797,55.843841524732134,93.70414014014014,55.86024630803175,1750.8212252252256,medium,landscape
Bombay_129,Bombay,cat,train,438,590,258420,0.7423728813559322,38156,37.26171875,95.77535407476202,93.24885070814952,92.08337203002864,71.66829774882186,70.38971691341933,70.8825354481075,93.7025256043134,70.9988616763036,321.5212788827834,medium,portrait
english_setter_157,english_setter,dog,train,500,364,182000,1.3736263736263736,104231,101.7880859375,128.99017582417582,130.47826373626373,108.91133516483517,54.86423134891728,56.03957079214607,61.99156501534849,122.79325824175824,58.548101006537976,1301.8440781440781,medium,landscape
Egyptian_Mau_150,Egyptian_Mau,cat,train,240,180,43200,1.3333333333333333,15119,14.7646484375,118.85097222222223,101.56013888888889,97.89155092592593,58.56961957378342,56.14131264199215,56.113898497066316,106.10088734567901,57.68186656735459,3583.9346502057615,small,landscape
basset_hound_112,basset_hound,dog,train,374,500,187000,0.748,97416,95.1328125,160.53163636363635,161.3680320855615,167.59488770053477,50.81425622307187,59.166172916834455,67.64467325557361,163.16485204991088,59.68895508015699,299.4545715983363,medium,portrait
pug_165,pug,dog,train,300,225,67500,1.3333333333333333,15896,15.5234375,137.64097777777778,133.18007407407407,127.73047407407408,42.454797478846615,43.99257718527067,44.64870177944766,132.8505086419753,43.89584342073662,2124.007828806584,small,landscape
Bombay_168,Bombay,cat,train,500,375,187500,1.3333333333333333,23118,22.576171875,95.885152,73.32367466666666,59.727626666666666,55.572465645651455,50.407168035673024,51.36879789100085,76.3121511111111,54.57415362112004,306.8580480000001,medium,landscape
german_shorthaired_16,german_shorthaired,dog,train,333,500,166500,0.666,77252,75.44140625,138.17235435435435,135.6127987987988,133.19685285285286,53.54849352541094,59.57211525597654,66.41997049220892,135.66066866866868,60.111762021476764,762.0387307307309,medium,portrait
samoyed_146,samoyed,dog,train,500,375,187500,1.3333333333333333,131388,128.30859375,135.47473066666666,125.366736,114.79490666666666,74.39612897721486,77.21779425780133,81.7853160458878,125.21212444444444,78.31575638612692,1252.2920533333331,medium,landscape
Maine_Coon_169,Maine_Coon,cat,train,500,347,173500,1.440922190201729,106238,103.748046875,83.66657636887608,57.38037463976945,20.80093948126801,76.35634036154502,58.87751591206243,29.041988885505692,53.94929682997118,63.59767371232146,594.9651834774255,medium,landscape
american_bulldog_117,american_bulldog,dog,train,375,500,187500,0.75,144810,141.416015625,75.12856,69.62021333333334,67.62319466666666,50.03060439696725,52.74315037444351,53.36979836706136,70.790656,52.16466500079551,709.2522962962963,medium,portrait
american_bulldog_167,american_bulldog,dog,train,500,375,187500,1.3333333333333333,84458,82.478515625,46.96333333333333,39.36818133333333,37.52571733333333,46.78427741120994,52.32393873909948,53.662784670751726,41.285744,51.17391101082896,563.9190032592592,medium,landscape
Maine_Coon_19,Maine_Coon,cat,train,500,397,198500,1.2594458438287153,183974,179.662109375,135.81090680100755,133.53943073047859,129.37558690176323,53.37190391857001,52.69086616490664,57.14448110162436,132.9086414777498,54.50285233881118,6409.005413937869,medium,landscape
scottish_terrier_165,scottish_terrier,dog,train,500,375,187500,1.3333333333333333,130064,127.015625,107.038512,124.0604,147.45349333333334,47.46001831183695,51.953375044423844,60.919483975134874,126.18413511111112,56.23237732476006,932.5455395555557,medium,landscape
leonberger_127,leonberger,dog,train,500,425,212500,1.1764705882352942,122383,119.5146484375,98.44985882352941,92.68813176470589,87.59410823529412,55.035734305707386,54.95454052292659,55.889733920978564,92.91069960784314,55.472497382325585,1384.6024993464052,medium,square
wheaten_terrier_146,wheaten_terrier,dog,train,500,333,166500,1.5015015015015014,94043,91.8388671875,173.6613093093093,204.84565165165165,212.30034834834834,54.15835154773476,37.206205721024396,42.78044220569442,196.93576976976976,48.2629327671074,1648.7652492492493,medium,landscape
chihuahua_109,chihuahua,dog,train,300,225,67500,1.3333333333333333,9088,8.875,116.46238518518518,64.38546666666667,32.501392592592595,72.6674609024827,49.82657115663266,19.425300367227564,71.11641481481482,62.53871332922385,112.79251358024692,small,landscape
basset_hound_106,basset_hound,dog,train,500,357,178500,1.4005602240896358,189174,184.740234375,122.07486834733893,141.59942296918769,151.22942296918768,30.779695866652556,33.85576595179101,43.67374912118374,138.3012380952381,38.48077438115284,2587.992245253657,medium,landscape
pug_141,pug,dog,train,299,224,66976,1.3348214285714286,48303,47.1708984375,110.58779264214047,102.89521619684663,96.00353858098423,44.476425322960324,45.70420203506276,49.366442656483436,103.16218247332378,46.94155690314785,502.01444962042785,small,landscape
yorkshire_terrier_153,yorkshire_terrier,dog,train,300,183,54900,1.639344262295082,11446,11.177734375,148.60342440801458,131.63424408014572,114.41375227686703,50.066781587298294,51.67151319083338,52.841986779405104,131.55047358834244,53.39594499958461,560.581817445861,small,landscape
Egyptian_Mau_106,Egyptian_Mau,cat,train,400,280,112000,1.4285714285714286,17873,17.4541015625,47.02401785714286,47.4349375,48.290455357142854,62.72624190193161,63.21122003490685,62.18525995226712,47.58313690476191,62.71119302893391,1339.6979404761903,medium,landscape
staffordshire_bull_terrier_121,staffordshire_bull_terrier,dog,train,500,375,187500,1.3333333333333333,81492,79.58203125,139.451728,135.09642666666667,140.54218133333333,83.8571597607915,89.63146098272756,93.99292629802522,138.36344533333335,89.28810464969072,183.5433291851852,medium,landscape
shiba_inu_106,shiba_inu,dog,train,500,375,187500,1.3333333333333333,126181,123.2236328125,76.112944,70.828736,57.211712,38.56899999982058,35.58962083682408,40.09885836316248,68.05113066666667,38.95428190826087,1103.1758957037039,medium,landscape
staffordshire_bull_terrier_104,staffordshire_bull_terrier,dog,train,333,500,166500,0.666,112262,109.630859375,125.05248648648649,118.34231231231232,110.00404204204204,43.96003018854342,44.69836853407627,52.840198222816305,117.79961361361362,47.73602614003912,849.8330050050049,medium,portrait
pug_104,pug,dog,train,500,394,197000,1.2690355329949239,139158,135.896484375,102.46575126903554,45.567928934010155,50.46377157360406,59.531686095382696,66.07245419172781,56.93752402252468,66.16581725888325,66.18153051867279,1252.7073829667233,medium,landscape
leonberger_168,leonberger,dog,train,500,375,187500,1.3333333333333333,166004,162.11328125,101.510048,86.06901866666666,72.11578666666666,43.04702978956917,36.107971701879144,31.303270310226758,86.56495111111111,39.0260910562529,579.2442192592594,medium,landscape
yorkshire_terrier_111,yorkshire_terrier,dog,train,333,500,166500,0.666,92617,90.4462890625,87.77146546546547,83.30241441441441,73.04294294294294,88.55274585801044,83.83899072234878,78.27201176394244,81.37227427427428,83.88707854252196,1711.0725418752088,medium,portrait
beagle_10,beagle,dog,train,500,334,167000,1.4970059880239521,87839,85.7802734375,148.70361676646706,124.2145508982036,106.11250898203593,56.47679414360927,59.11446253233823,56.97780264648902,126.34355888223553,60.123257272862624,611.9061184298072,medium,landscape
wheaten_terrier_156,wheaten_terrier,dog,train,500,375,187500,1.3333333333333333,113294,110.638671875,96.432128,78.47658133333333,67.71029866666667,61.99462803656196,56.066178047914576,52.98513757464853,80.87300266666666,58.353123375508595,989.2849315555553,medium,landscape
yorkshire_terrier_118,yorkshire_terrier,dog,train,240,300,72000,0.8,11514,11.244140625,112.68172222222222,93.19648611111111,75.22197222222222,67.78826987458388,56.148444782929474,45.62438134130566,93.70006018518518,59.249411733257894,465.9686512345679,small,square
newfoundland_158,newfoundland,dog,train,375,500,187500,0.75,203156,198.39453125,111.45619733333334,105.09685333333333,93.708496,55.6145570990757,62.75558400199895,54.591885221930724,103.42051555555555,58.23292834433474,3386.199146666667,medium,portrait
Siamese_110,Siamese,cat,train,375,500,187500,0.75,126874,123.900390625,68.345024,85.500832,59.48822933333334,57.42722623552533,51.90052273957481,64.32455411001939,71.11136177777777,59.10162299236991,1441.2013736296299,medium,portrait
Siamese_140,Siamese,cat,train,367,500,183500,0.734,94878,92.654296875,143.45003814713897,111.14065940054496,72.93122615803814,66.43544312540033,63.948360401488614,69.22404521819085,109.17397456857402,72.54259101543573,340.9155555555555,medium,portrait
saint_bernard_171,saint_bernard,dog,train,500,462,231000,1.0822510822510822,142443,139.1044921875,144.0842554112554,139.5642207792208,127.58006060606061,54.87622937461646,55.974872891066006,60.20766082043477,137.07617893217892,57.489213824419274,619.3738576238577,medium,square
Bengal_122,Bengal,cat,train,500,333,166500,1.5015015015015014,117089,114.3447265625,124.1274954954955,101.50036036036036,83.3042942942943,48.425405161122676,52.71814196614923,53.96531028625257,102.97738338338338,54.38448413946095,1006.5138725392057,medium,landscape
pomeranian_157,pomeranian,dog,train,200,300,60000,0.6666666666666666,11265,11.0009765625,162.58261666666667,140.2313,138.1964,44.53659664986773,52.25415518064628,50.87580492768513,147.0034388888889,50.55851158538589,139.5804777777778,small,portrait
keeshond_141,keeshond,dog,train,500,375,187500,1.3333333333333333,175041,170.9384765625,101.10642133333333,114.54021866666666,88.92540266666667,52.78550803487378,48.477684307237865,57.79385340360824,101.52401422222222,54.17516712977777,2523.9989534814817,medium,landscape
Abyssinian_155,Abyssinian,cat,train,581,371,215551,1.5660377358490567,33251,32.4716796875,158.52253063080198,117.30888745586891,43.25121664942404,43.61235623947352,46.05667681984763,37.162822637946235,106.36087824536497,63.84318484869741,95.89995664856833,medium,landscape
boxer_162,boxer,dog,train,400,500,200000,0.8,116906,114.166015625,237.79223,191.076535,198.69906,45.9418250794394,92.65529260316694,81.9909407502128,209.189275,78.89743109447676,2182.5614433333335,medium,square
Abyssinian_169,Abyssinian,cat,train,300,300,90000,1.0,23705,23.1494140625,155.27304444444445,94.09032222222223,53.297577777777775,51.482920383131706,45.78642481622596,35.41214265567384,100.88698148148148,61.29082966389463,748.2443604938272,small,square
Bengal_158,Bengal,cat,train,300,225,67500,1.3333333333333333,8288,8.09375,136.81028148148147,138.75213333333335,141.8705037037037,37.856113252518675,36.16817056633635,33.90684298308547,139.1443061728395,36.073672290447554,646.9400263374486,small,landscape
pomeranian_123,pomeranian,dog,train,300,225,67500,1.3333333333333333,7236,7.06640625,120.54311111111112,124.20223703703704,130.16591111111111,54.23131138028004,45.86089793538846,44.65718986721529,124.97041975308642,48.599403279084264,66.81163127572015,small,landscape
scottish_terrier_158,scottish_terrier,dog,train,500,333,166500,1.5015015015015014,88594,86.517578125,160.46598198198197,130.04171771771772,83.94965165165165,96.21394691785183,81.30036860498848,58.341534194692365,124.81911711711712,86.09857890459452,399.1958318318318,medium,landscape
boxer_159,boxer,dog,train,500,335,167500,1.492537313432836,103907,101.4716796875,94.04779104477612,79.91489552238806,61.018328358208954,79.77962095047859,82.11716339712846,85.20669932781223,78.32700497512438,83.50140288442249,743.7302766169155,medium,landscape
keeshond_118,keeshond,dog,train,500,333,166500,1.5015015015015014,91414,89.271484375,111.6948048048048,98.06130930930931,84.2419039039039,43.352173486263354,34.029918487702425,31.067791983297106,97.99933933933934,38.20772453022741,560.3241961961962,medium,landscape
Russian_Blue_136,Russian_Blue,cat,train,500,423,211500,1.1820330969267139,94824,92.6015625,209.34849172576833,207.98102127659575,207.0802742316785,64.62251530976835,68.594017887302,69.80591449078248,208.13659574468085,67.71677089958351,337.9739963225637,medium,square
great_pyrenees_17,great_pyrenees,dog,train,500,333,166500,1.5015015015015014,93940,91.73828125,146.96386186186186,147.77813813813813,111.65333333333334,69.25575526249337,64.8377320549928,69.71210485965568,135.4651111111111,70.0259508166111,653.6006006006006,medium,landscape
shiba_inu_117,shiba_inu,dog,train,500,342,171000,1.4619883040935673,100129,97.7822265625,68.53377192982457,50.14715789473684,33.701274853801166,61.4669594584817,56.02618022737688,48.62721800122492,50.79406822612086,57.41371924380663,409.72414554905777,medium,landscape
leonberger_15,leonberger,dog,train,500,414,207000,1.2077294685990339,131714,128.626953125,140.26906280193236,143.8309420289855,151.0315265700483,38.601120623906276,54.66667050266572,83.86918691224705,145.04384380032207,62.109188530710945,810.0453762748256,medium,landscape
pug_142,pug,dog,train,300,225,67500,1.3333333333333333,9362,9.142578125,91.37512592592593,72.76253333333334,56.279525925925924,62.85815807112958,59.945599862837526,51.53279515383699,73.47239506172839,60.04681057466421,279.67880823045266,small,landscape
boxer_105,boxer,dog,train,500,375,187500,1.3333333333333333,124589,121.6689453125,109.65128,108.71413866666667,94.090944,43.28180513443314,44.27034324802444,44.87777922152062,104.15212088888889,44.71939568901529,448.498055111111,medium,landscape
Persian_114,Persian,cat,train,500,439,219500,1.1389521640091116,97874,95.580078125,104.74002733485193,101.95530751708428,96.41222779043281,79.76721036427928,80.16719810358174,83.33605289965129,101.035854214123,81.17969661634208,875.3934406479372,medium,square
Egyptian_Mau_15,Egyptian_Mau,cat,train,500,334,167000,1.4970059880239521,60677,59.2548828125,125.53037125748503,113.91665269461078,91.26452694610778,50.53701092066556,49.73115078717961,48.5667602907115,110.23718363273453,51.61811316001208,486.26556886227553,medium,landscape
Egyptian_Mau_163,Egyptian_Mau,cat,train,500,330,165000,1.5151515151515151,105953,103.4697265625,84.11989090909091,78.50809090909091,73.97445454545455,69.50877539183523,63.83787823990921,55.88547094353829,78.86747878787878,63.46019512577207,998.2474828282827,medium,landscape
Persian_135,Persian,cat,train,500,352,176000,1.4204545454545454,108297,105.7587890625,153.411875,146.20815909090908,142.96815340909092,30.855248115304935,30.55897743071806,33.904571334636515,147.52939583333333,32.106964744855695,960.4588446969698,medium,landscape
Bengal_123,Bengal,cat,train,500,335,167500,1.492537313432836,68933,67.3173828125,154.35058507462688,128.77663880597015,103.05723582089553,45.60969768526683,56.48419292220057,59.254346891628174,128.72815323383085,58.015209395694434,387.99240995024877,medium,landscape
wheaten_terrier_140,wheaten_terrier,dog,train,500,375,187500,1.3333333333333333,122160,119.296875,148.478512,128.59471466666668,117.38107733333334,39.50663731070053,36.27700957629334,39.4935165826755,131.484768,40.54868473531482,557.0857291851851,medium,landscape
american_pit_bull_terrier_15,american_pit_bull_terrier,dog,train,375,500,187500,0.75,151383,147.8349609375,105.221872,131.26464,72.44762133333333,54.11261082362187,62.002884860337254,41.44409829085251,102.97804444444445,58.38783734609102,1698.9630696296297,medium,portrait
yorkshire_terrier_104,yorkshire_terrier,dog,train,500,332,166000,1.5060240963855422,111668,109.05078125,146.531421686747,141.43349397590362,134.2715481927711,70.20486545218488,62.154273170348745,63.657443957622114,140.74548795180723,65.62522191756592,1117.1349451137887,medium,landscape
wheaten_terrier_15,wheaten_terrier,dog,train,500,400,200000,1.25,154231,150.6162109375,123.93727,126.402695,92.07714,53.4219334632047,53.28932549524719,52.77172869463742,114.139035,55.412515171232826,1728.6177533333334,medium,landscape
german_shorthaired_151,german_shorthaired,dog,train,500,333,166500,1.5015015015015014,132521,129.4150390625,96.50297297297297,127.12702702702703,73.18844444444444,29.745288624681844,41.76225657629952,27.170545720643155,98.93948148148148,40.12770045137053,2120.7098712045367,medium,landscape
shiba_inu_156,shiba_inu,dog,train,333,500,166500,0.666,110102,107.521484375,125.74715915915915,117.51073273273273,102.75275075075075,64.42238899358085,63.81151626886028,73.52588253359077,115.33688088088088,68.06778256844136,983.6175682349016,medium,portrait
Abyssinian_140,Abyssinian,cat,train,500,333,166500,1.5015015015015014,81024,79.125,105.78464264264264,99.18712312312313,94.48609009009009,40.973790856163525,41.68386686367238,48.395583323203304,99.81928528528529,44.05661837309085,1106.2982128795463,medium,landscape
saint_bernard_150,saint_bernard,dog,train,500,333,166500,1.5015015015015014,55184,53.890625,141.67902702702702,149.44058258258258,156.89263063063063,34.9073206707468,37.78425202119477,40.831918383845725,149.3374134134134,38.42377358371603,427.7821835168502,medium,landscape
staffordshire_bull_terrier_112,staffordshire_bull_terrier,dog,train,500,375,187500,1.3333333333333333,114876,112.18359375,150.18282666666667,142.05117333333334,145.90503466666667,57.555140526947305,66.5780391417214,51.303019744637055,146.04634488888888,58.90761461188516,772.2505066666665,medium,landscape
newfoundland_146,newfoundland,dog,train,375,500,187500,0.75,212840,207.8515625,116.96756266666667,131.485072,102.47746133333334,65.21957279696908,71.09911613952505,54.00843794576479,116.97669866666666,64.92639223119497,6375.825371259259,medium,portrait
german_shorthaired_128,german_shorthaired,dog,train,453,500,226500,0.906,191790,187.294921875,75.83788962472406,101.23304194260486,83.64813245033113,69.15054261265695,64.54603173262052,57.13223864456865,86.90635467255335,64.67988184715831,6851.610355653665,medium,square
beagle_124,beagle,dog,train,500,333,166500,1.5015015015015014,93170,90.986328125,92.92111711711712,115.16459459459459,81.07045645645645,59.13304741860263,48.618870413359986,69.08078399648431,96.38538938938939,61.187889531907345,457.9956930263596,medium,landscape
saint_bernard_142,saint_bernard,dog,train,500,375,187500,1.3333333333333333,161866,158.072265625,100.80040533333333,98.11109866666666,81.48614933333333,59.21380417297473,57.45684937196595,62.0947289670639,93.46588444444444,60.227919259684626,2506.929189925926,medium,landscape
British_Shorthair_120,British_Shorthair,cat,train,500,375,187500,1.3333333333333333,179411,175.2060546875,105.697008,111.58451733333334,99.36720533333333,49.93070770425571,51.02133962197032,63.112010332767774,105.5495768888889,55.23900336134163,3283.249536,medium,landscape
shiba_inu_119,shiba_inu,dog,train,333,500,166500,0.666,117888,115.125,135.09881681681682,99.25547747747748,74.65407807807807,35.35732104038268,35.75527309476701,39.102031488816536,103.0027907907908,44.36738790292487,222.28784784784784,medium,portrait
Sphynx_136,Sphynx,cat,train,500,335,167500,1.492537313432836,127697,124.7041015625,77.25277014925373,83.04621492537314,68.93825671641791,43.60554099835514,45.16300197908807,44.497866556335495,76.41241393034827,44.802442723070754,605.0259330016584,medium,landscape
saint_bernard_119,saint_bernard,dog,train,500,333,166500,1.5015015015015014,130624,127.5625,68.0087027027027,73.56846246246246,55.32861861861862,46.830026582617684,44.11862705061429,44.673687402540246,65.63526126126126,45.86225309495551,1347.6198438438437,medium,landscape
pomeranian_165,pomeranian,dog,train,290,222,64380,1.3063063063063063,48555,47.4169921875,137.43485554520038,129.00226778502642,120.00663249456353,53.51614711691349,56.035089147188295,63.771079474327586,128.8145852749301,58.374035642945465,828.3258223740983,small,landscape
Bombay_131,Bombay,cat,train,300,293,87900,1.023890784982935,15525,15.1611328125,65.8310125142207,55.456996587030716,55.50773606370876,59.4422056440576,59.088426479984705,64.3954218070657,58.931915054986725,61.21815066164544,1465.9753128555174,small,square
shiba_inu_162,shiba_inu,dog,train,500,335,167500,1.492537313432836,113171,110.5185546875,100.35891940298508,101.27164179104477,79.53773134328358,84.4851036988814,81.98310340282954,76.88155225954651,93.72276417910447,81.79644314665455,945.8658865671641,medium,landscape
great_pyrenees_134,great_pyrenees,dog,train,500,489,244500,1.0224948875255624,130334,127.279296875,138.80370961145195,139.10719427402864,133.97339877300612,65.18297996436752,64.3958057146649,63.85367990624167,137.29476755282892,64.52267403937446,951.953070665758,medium,square
boxer_118,boxer,dog,train,500,375,187500,1.3333333333333333,168414,164.466796875,101.93358933333333,102.954512,100.43015466666667,29.092223479078594,29.65724905496423,31.75557184121795,101.772752,30.207897556614896,6132.962063407407,medium,landscape
shiba_inu_140,shiba_inu,dog,train,500,395,197500,1.2658227848101267,76535,74.7412109375,100.25818227848102,84.93055189873418,58.96282025316456,65.20704194431592,56.60087718826576,46.053734052729176,81.38385147679325,59.01436583869508,444.19650857946556,medium,landscape
american_bulldog_113,american_bulldog,dog,train,500,333,166500,1.5015015015015014,94994,92.767578125,159.653987987988,156.1053813813814,160.94875075075075,73.99393485825219,69.41535943864625,66.65725472706619,158.9027067067067,70.11742502954483,659.2975762429094,medium,landscape
pug_124,pug,dog,train,225,300,67500,0.75,15046,14.693359375,110.06774814814815,110.63477037037038,110.18651851851853,60.76688562009913,57.954899066740914,61.25368956166104,110.29634567901235,60.00993820145323,918.8451193415638,small,portrait
Russian_Blue_152,Russian_Blue,cat,train,500,333,166500,1.5015015015015014,102420,100.01953125,120.7249009009009,112.08218618618619,109.17818618618618,67.53080326455544,67.93869615042894,70.07723082223684,113.9950910910911,68.69994231439145,1407.8137364030697,medium,landscape
basset_hound_163,basset_hound,dog,train,500,333,166500,1.5015015015015014,140713,137.4150390625,123.9443963963964,99.44157357357358,73.87532132132132,39.842572430867925,38.95138069214189,38.167959047737575,99.0870970970971,44.02680378056889,3083.301118451785,medium,landscape
keeshond_138,keeshond,dog,train,500,375,187500,1.3333333333333333,159242,155.509765625,148.82456533333334,141.86285866666665,141.52266133333333,56.92570434063614,57.338043940487864,58.267765941358284,144.07002844444443,57.61159010723133,2910.7372314074073,medium,landscape
Persian_156,Persian,cat,train,333,500,166500,0.666,91061,88.9267578125,112.79577177177177,108.75902702702703,100.25711111111112,30.258188023781553,26.33336408738165,27.278214732301503,107.27063663663664,28.489980520266144,528.2833006339673,medium,portrait
Egyptian_Mau_164,Egyptian_Mau,cat,train,448,336,150528,1.3333333333333333,21013,20.5205078125,119.6131284545068,110.8285368835034,110.18052455357143,40.83189544701945,47.37275690393797,55.29525200602032,113.54072996386054,48.389074772513325,256.00137442129636,medium,landscape
saint_bernard_13,saint_bernard,dog,train,500,375,187500,1.3333333333333333,202602,197.853515625,103.39175466666667,104.49687466666667,101.08206933333334,53.86934485352217,52.56642919423226,60.434876690736196,102.99023288888888,55.748190975564256,3788.449339259259,medium,landscape
boxer_112,boxer,dog,train,500,333,166500,1.5015015015015014,88172,86.10546875,215.48735135135135,194.59512312312313,174.7281261261261,56.61727229117535,61.215620022788826,61.06226232619491,194.93686686686686,61.947020214912676,905.2241841841843,medium,landscape
Persian_11,Persian,cat,train,375,500,187500,0.75,137936,134.703125,90.012752,85.26774933333333,84.302688,53.24546891570658,54.37711671553109,47.387228841830876,86.52772977777778,51.820793706703846,709.7819365925925,medium,portrait
basset_hound_114,basset_hound,dog,train,500,332,166000,1.5060240963855422,135155,131.9873046875,103.16155421686747,108.99681927710843,81.30739759036145,44.645645333256475,47.067430885101864,48.39640669946672,97.82192369477912,48.22484973748506,1799.449242302543,medium,landscape
english_cocker_spaniel_118,english_cocker_spaniel,dog,train,500,281,140500,1.7793594306049823,87491,85.4404296875,127.29005693950178,89.90378647686833,67.47827046263345,80.9325606654573,72.5704370750541,78.08041828780024,94.89070462633453,81.11540824210925,1434.8900830367734,medium,landscape
scottish_terrier_136,scottish_terrier,dog,train,413,500,206500,0.826,167940,164.00390625,115.88290556900726,96.99829539951574,84.39794673123487,56.123342058014906,63.225868269262016,69.45661730048205,99.09304923325263,64.48202575377677,1327.5725423728816,medium,square
english_cocker_spaniel_123,english_cocker_spaniel,dog,train,403,302,121706,1.3344370860927153,34172,33.37109375,111.40237950470807,94.14835751729578,97.33627758697189,39.57841451298602,39.42042747340893,41.689015194242245,100.96233820299192,40.93477778194374,118.0041886002151,medium,landscape
